17
925 1959
667 247 230
944 192 613
323 600 289
889 691 560
900 956 749
341 657 90
30 277 379
117 118 530
575 412 11
423 339 855
162 792 43
923 164 596
199 805 32
786 337 354
892 124 485
675 560 129
481 644 364
879 584 982
555 724 83
622 389 560
667 896 524
835 440 934
789 279 229
93 34 483
938 268 525
194 463 754
40 147 709
898 579 215
161 227 621
834 682 364
442 735 350
503 506 674
841 921 944
162 952 645
684 664 864
236 507 569
113 480 663
676 70 227
512 141 73
22 467 525
177 437 246
266 936 180
28 249 972
482 198 424
561 151 351
769 202 496
687 581 424
252 423 581
494 90 208
70 195 294
221 919 237
97 46 544
742 494 826
464 951 727
823 714 764
808 207 969
134 312 207
284 400 657
534 386 38
163 351 87
775 703 947
301 248 30
633 459 483
631 289 302
723 731 923
605 758 678
453 411 259
601 258 653
138 885 697
717 455 183
701 764 110
574 422 537
684 768 35
330 726 816
735 776 296
707 369 276
575 738 53
747 757 666
428 380 695
839 605 571
415 152 133
389 797 309
759 294 249
394 100 47
339 327 8
523 896 465
360 576 760
144 359 450
355 537 115
275 861 834
625 38 12
373 603 33
326 230 411
685 572 652
417 776 263
380 141 492
816 917 751
817 831 728
54 821 753
881 718 179
31 621 930
307 41 477
803 365 781
532 21 235
538 261 322
238 885 627
887 490 876
538 846 358
890 501 938
541 762 155
749 47 845
469 735 430
297 77 538
428 68 34
250 814 470
37 142 700
285 101 864
56 327 49
776 356 54
560 797 802
732 428 126
846 568 189
571 307 825
950 498 370
911 773 247
705 944 487
62 771 356
854 199 295
939 262 413
836 222 211
372 324 823
611 289 875
843 606 902
569 80 595
791 786 213
709 765 764
25 908 685
216 580 249
533 949 751
665 228 893
658 458 964
694 160 725
758 68 230
736 559 132
616 338 180
875 294 50
717 807 92
826 862 940
135 650 664
796 172 12
556 935 848
622 191 602
572 245 37
46 641 960
177 14 770
66 579 837
709 138 758
820 835 480
943 857 6
76 502 546
231 255 447
943 569 942
801 570 737
334 258 329
220 466 880
913 538 115
149 840 333
29 285 249
911 80 738
19 646 203
490 711 524
519 410 338
291 799 122
237 393 747
146 947 598
276 437 925
620 734 961
84 836 588
96 36 364
211 415 305
550 615 269
44 248 885
713 250 275
117 453 406
39 616 58
892 850 760
620 491 479
694 250 233
89 150 443
412 155 93
413 392 324
188 468 255
679 432 900
351 894 74
331 741 199
736 547 332
700 164 965
23 192 117
750 552 581
883 243 444
614 240 700
925 262 218
429 704 908
866 817 297
362 21 195
327 185 868
102 569 220
712 533 881
635 169 46
781 326 659
771 178 820
378 642 462
211 441 57
357 132 792
673 518 333
181 838 582
16 577 904
254 336 592
938 595 652
312 30 816
859 661 718
541 872 431
604 630 828
377 150 972
824 596 327
17 29 66
26 422 353
772 368 469
497 724 978
71 880 223
774 454 227
945 545 630
878 761 504
348 928 786
314 168 485
505 952 595
42 328 330
98 198 390
322 848 27
92 601 45
56 746 764
503 141 485
94 136 712
583 785 195
213 909 800
916 172 624
74 9 77
924 499 852
663 305 756
131 551 289
266 271 946
132 381 470
547 412 473
531 275 258
367 764 978
194 450 397
653 437 628
730 144 737
137 885 348
327 200 36
413 675 101
487 222 522
560 231 961
787 909 240
593 644 951
649 840 858
645 615 438
644 737 926
907 543 484
295 430 541
106 339 386
713 445 500
684 692 484
212 103 934
773 375 612
214 497 923
872 497 765
592 419 989
2 629 47
490 752 703
952 317 715
296 119 455
818 231 640
804 760 905
288 863 572
940 919 948
557 849 984
190 151 421
239 909 185
556 882 553
3 812 430
231 291 759
375 512 781
906 171 577
720 241 911
736 143 471
189 704 6
594 924 190
806 38 521
862 168 441
300 877 309
24 546 754
427 215 859
13 196 444
480 193 131
261 237 832
184 870 674
709 116 515
384 287 205
145 646 363
671 129 303
56 147 74
349 550 438
369 536 887
292 111 563
467 94 41
272 416 786
165 36 148
276 765 799
836 865 869
269 815 514
442 239 634
91 729 792
311 877 412
203 406 136
926 749 829
300 43 396
941 350 351
790 674 177
497 774 561
30 633 430
552 881 624
306 258 256
738 239 109
239 327 165
517 741 202
858 586 915
697 500 903
550 346 610
333 765 886
311 134 502
501 187 753
756 838 569
577 363 889
645 144 818
875 504 353
363 342 980
711 859 121
442 372 862
882 872 467
337 527 515
576 366 667
587 753 591
626 186 60
16 873 701
359 732 384
28 902 871
398 102 511
578 2 93
779 360 223
414 807 598
476 931 219
105 711 223
782 56 136
398 942 308
549 16 720
271 732 508
254 467 636
80 952 573
554 584 35
691 291 468
478 584 283
57 673 347
571 736 362
8 675 114
582 452 457
328 501 294
786 748 740
901 379 615
158 240 521
789 717 530
370 777 339
182 900 492
107 770 519
942 646 947
636 573 654
523 88 813
896 121 382
143 851 641
407 808 751
386 112 388
57 43 217
26 33 252
654 761 698
924 304 967
898 436 32
494 242 478
871 178 515
222 716 143
657 940 790
85 576 967
121 85 975
485 903 505
940 655 246
188 5 929
190 455 360
665 268 388
432 643 469
174 826 682
825 685 225
391 329 411
77 829 759
52 829 152
429 441 786
264 890 733
317 466 599
413 64 931
130 277 685
593 812 270
657 674 998
695 672 157
166 624 118
93 831 523
117 385 72
551 293 569
378 737 684
937 787 766
617 153 604
844 720 680
232 504 380
934 839 970
318 252 63
333 33 695
196 295 227
656 213 739
328 402 842
864 942 476
28 167 892
625 629 240
242 423 157
907 897 479
340 686 817
89 566 287
877 71 423
912 217 337
724 427 945
930 224 777
730 522 747
677 80 72
819 568 990
598 651 683
465 148 588
475 388 555
54 924 926
274 758 293
94 176 626
859 250 499
911 409 166
935 72 111
355 394 38
39 204 8
643 744 549
238 336 474
278 827 402
104 714 693
531 900 167
3 772 464
744 668 578
58 344 920
733 593 398
104 824 350
129 948 415
296 111 208
130 925 17
887 749 345
499 260 336
131 440 163
590 343 621
265 622 95
278 739 800
115 403 294
809 136 863
417 503 903
788 259 900
321 847 57
860 115 584
853 884 892
446 618 427
17 948 264
896 792 315
355 51 539
719 79 146
449 801 331
344 49 401
893 20 407
579 638 116
540 65 260
582 127 731
410 887 6
558 187 503
296 142 702
66 943 971
462 186 19
698 56 788
15 889 315
897 949 352
734 554 745
613 896 398
606 208 691
294 686 598
830 226 563
707 763 922
567 402 568
538 71 935
515 348 576
939 847 118
427 818 707
537 885 959
403 696 57
650 787 299
636 259 958
648 693 826
197 608 969
651 542 971
377 76 615
75 503 730
398 138 244
264 644 619
866 242 687
65 186 306
529 292 782
183 492 903
195 137 808
317 263 430
117 483 867
205 458 187
236 638 700
609 332 461
844 194 255
539 766 305
574 882 517
18 460 597
440 888 190
33 28 513
70 814 537
52 689 850
848 597 273
236 152 701
142 682 18
916 412 941
202 259 796
837 858 647
512 106 627
549 550 322
517 670 263
406 172 181
238 664 300
627 187 450
317 774 762
107 787 885
264 395 57
641 856 914
647 825 407
736 83 184
219 12 931
189 124 391
432 140 123
151 291 818
348 391 47
471 268 522
651 454 760
920 9 693
679 264 906
323 854 432
840 39 946
278 849 22
119 825 601
686 431 362
805 815 746
423 367 934
362 223 342
150 731 449
938 241 544
761 506 860
43 520 71
159 949 378
39 355 860
429 894 787
588 69 979
208 681 530
54 264 376
104 676 212
495 287 771
30 159 452
316 170 658
229 98 186
803 343 324
945 62 875
601 577 263
463 336 99
219 43 84
209 151 529
231 803 491
856 441 47
368 680 810
183 555 39
397 941 477
444 37 939
398 141 607
184 47 761
443 3 139
240 545 518
893 734 636
304 673 35
915 852 775
625 642 537
209 29 803
291 484 672
475 295 678
878 357 726
834 911 255
480 889 459
748 175 928
536 340 243
422 469 729
683 191 25
179 914 65
251 466 952
117 752 396
762 680 416
859 463 342
854 738 49
164 741 110
636 101 396
572 71 646
752 821 250
485 625 649
145 585 237
278 257 709
691 863 288
744 516 358
634 489 856
147 842 999
388 857 556
441 347 939
104 358 639
69 405 121
143 444 403
119 723 991
803 19 550
519 444 698
95 861 593
186 429 721
275 335 159
563 440 433
704 857 849
183 521 508
802 569 210
764 273 875
373 459 640
787 780 501
171 221 861
528 925 552
860 624 248
796 620 750
264 122 353
4 904 214
761 636 681
336 245 265
404 393 48
101 597 11
548 771 503
704 42 423
734 42 131
528 387 920
720 490 348
855 636 469
350 276 847
629 315 659
467 789 172
854 454 765
395 563 222
294 448 887
592 730 957
446 322 283
616 719 931
10 780 468
858 94 524
554 830 423
164 470 370
582 13 475
570 426 754
408 789 964
868 619 473
625 640 837
630 100 123
904 340 5
926 75 139
939 221 617
487 697 731
233 341 714
613 168 394
256 452 502
703 713 665
268 239 53
382 836 139
842 564 382
885 170 215
759 262 696
597 273 795
261 44 198
167 20 468
580 56 83
106 599 226
389 133 271
832 48 205
319 624 214
193 871 523
67 70 219
658 605 918
952 124 307
388 660 513
166 434 36
619 800 969
708 744 662
298 847 931
754 152 466
560 755 630
588 228 790
780 790 911
817 810 970
477 197 517
261 898 954
30 276 128
502 854 596
666 116 488
311 262 393
810 240 173
699 530 436
871 878 435
446 443 839
636 153 86
764 266 239
797 647 139
661 899 32
520 479 102
89 815 80
103 830 835
27 459 885
891 114 918
526 730 673
784 626 946
499 96 329
282 942 999
153 823 796
668 1 679
615 927 785
756 524 328
948 399 345
814 192 779
212 553 717
298 50 748
151 272 993
158 931 366
413 285 46
929 563 417
246 948 495
200 728 713
801 826 172
570 84 279
16 479 507
919 901 932
829 767 144
804 83 614
590 126 309
12 239 573
507 865 384
638 399 816
584 147 125
842 536 191
513 407 273
937 620 323
644 232 933
928 31 446
864 700 72
410 709 725
527 639 971
37 75 219
287 222 87
396 763 319
751 391 479
861 642 868
847 262 271
584 283 707
855 75 316
642 247 800
528 170 570
105 243 567
236 786 969
331 556 286
82 676 792
618 180 597
918 36 311
769 418 465
413 916 189
953 394 468
879 778 19
800 842 42
707 788 861
120 367 876
299 218 942
101 450 215
250 436 79
45 172 86
725 491 632
470 14 163
426 16 277
883 176 558
412 370 72
655 52 934
946 27 797
875 434 613
133 4 578
401 814 883
62 601 880
226 84 962
534 660 112
386 791 380
97 221 713
25 803 501
648 936 298
278 888 385
571 623 386
441 906 311
56 549 109
898 677 309
55 8 586
34 411 775
374 867 21
56 423 868
14 153 252
214 246 771
396 693 906
476 873 669
368 682 111
833 856 519
863 532 897
104 911 676
217 299 650
755 198 957
164 680 210
779 377 648
367 588 38
280 382 728
581 230 451
851 241 338
156 711 62
605 429 536
248 752 730
578 625 474
928 707 183
865 756 566
15 105 788
833 348 448
701 201 968
243 352 868
774 627 83
359 69 793
129 82 171
188 945 573
249 337 236
74 507 487
904 658 557
202 454 240
220 554 780
448 618 413
132 559 315
410 66 260
541 801 787
192 177 173
370 583 578
647 834 147
232 601 891
920 275 115
703 410 489
916 126 405
438 135 239
883 98 508
595 600 618
332 687 411
342 266 235
44 276 556
147 389 804
256 554 607
30 446 190
406 71 324
303 199 51
784 124 468
68 380 422
673 183 921
340 709 926
552 200 340
247 799 736
43 428 124
598 569 475
105 581 873
358 933 351
289 954 313
185 739 904
900 326 767
510 531 522
136 818 277
311 31 737
512 913 17
598 255 877
396 365 608
633 141 86
310 728 687
357 921 984
443 826 81
348 355 395
538 791 648
768 18 603
448 545 542
8 684 553
330 146 778
51 678 323
552 924 810
152 202 479
191 511 335
521 454 426
491 176 439
920 461 248
539 553 384
131 937 292
569 503 14
195 63 480
736 155 412
493 863 368
364 179 115
461 755 831
48 691 890
642 566 521
351 949 764
920 617 128
94 465 688
918 776 207
80 828 731
211 151 680
708 502 226
937 17 635
154 97 528
882 302 970
120 483 30
620 655 257
534 93 631
661 298 874
11 504 716
819 458 786
539 187 928
849 202 776
106 689 19
953 342 805
394 542 527
221 655 955
165 948 748
698 163 983
577 90 168
448 699 552
257 827 593
349 434 909
881 31 540
78 667 853
713 821 140
257 330 526
302 646 496
838 59 47
223 352 813
890 927 127
617 576 295
634 899 949
592 291 186
46 692 895
549 784 635
236 453 831
795 24 257
613 177 51
502 402 627
477 194 442
937 714 819
561 216 634
617 624 645
9 25 124
17 494 416
19 674 244
902 695 833
779 272 637
247 637 453
573 439 143
131 105 624
697 787 922
58 688 350
574 893 555
6 482 702
6 714 568
140 113 944
104 170 833
592 252 168
733 764 290
271 606 566
316 810 73
664 640 514
17 199 432
538 835 829
746 478 797
372 800 77
808 70 291
35 30 42
646 751 596
603 65 944
712 368 208
944 906 764
509 753 227
761 409 769
824 64 381
363 264 710
458 530 483
929 508 933
338 314 219
687 683 462
333 478 762
154 198 827
289 366 269
658 176 81
233 753 146
214 425 643
330 508 52
850 402 809
849 669 361
683 20 1
240 789 98
799 636 231
475 887 96
681 449 360
223 341 719
846 739 888
50 417 653
479 422 149
277 508 619
181 175 344
871 539 748
272 724 267
748 70 842
758 532 576
895 859 640
415 883 39
532 568 482
140 236 81
927 315 5
695 59 930
384 719 844
439 207 321
448 210 818
827 55 191
885 345 39
419 730 539
287 540 343
731 108 626
524 290 157
590 259 767
392 548 24
758 453 799
156 457 187
622 154 480
180 663 661
791 628 587
357 855 757
351 309 839
360 328 24
180 551 664
914 462 350
942 165 55
447 555 597
405 613 410
264 365 252
174 595 552
20 291 512
511 728 910
552 748 2
876 134 483
343 482 949
378 709 560
657 85 154
408 560 590
591 508 357
217 565 300
132 923 656
819 316 24
929 858 906
324 261 70
92 728 729
939 131 630
381 333 263
804 628 363
357 831 766
285 539 966
15 13 971
319 156 459
65 882 674
621 921 891
816 391 54
215 912 103
846 816 963
448 450 864
409 915 992
713 15 903
502 20 366
161 674 514
34 427 857
411 530 911
534 501 93
98 582 145
546 168 94
744 374 971
90 19 126
62 216 226
772 415 821
200 556 845
253 878 174
189 532 873
408 91 974
124 787 562
939 229 714
242 453 513
538 32 940
266 482 399
5 686 203
453 881 868
685 705 101
763 365 812
223 415 715
938 263 192
274 424 739
355 749 278
833 349 977
225 287 1
151 317 705
656 39 562
947 940 432
343 231 682
785 934 261
391 209 848
952 324 426
899 711 265
612 121 67
907 101 966
504 733 898
452 603 916
279 227 658
203 302 443
881 37 751
190 423 634
956 501 509
924 247 2
446 462 436
631 659 358
468 493 325
36 410 435
404 245 203
395 592 680
936 289 932
66 153 753
890 447 198
889 629 502
347 229 485
818 442 998
522 755 658
252 22 662
722 411 879
739 200 218
777 762 829
44 950 786
283 339 171
680 25 834
905 247 5
902 674 812
28 405 207
150 106 830
943 181 55
22 879 889
804 759 402
453 721 831
730 847 741
197 576 525
198 275 8
258 456 779
23 658 575
658 899 805
124 568 805
905 199 59
533 618 375
470 304 80
800 902 813
379 875 896
795 834 460
544 477 435
837 895 171
189 637 299
897 948 518
676 345 840
690 681 141
44 147 747
336 619 865
28 525 577
452 675 595
672 104 496
949 141 371
851 458 77
876 377 808
949 627 866
452 579 649
18 158 301
153 187 759
673 2 905
96 747 922
357 946 889
641 702 576
796 454 267
635 711 120
349 32 792
228 366 916
309 943 845
380 357 622
334 539 140
764 27 145
110 453 248
504 910 119
244 227 752
4 186 649
920 251 88
213 71 524
20 388 624
281 932 146
791 619 802
876 120 111
154 582 469
448 548 115
700 339 309
298 151 514
862 423 375
311 461 145
75 259 939
784 559 479
189 35 980
44 262 522
556 114 834
922 755 150
362 44 125
217 71 852
437 114 952
843 79 966
638 627 577
268 718 375
72 34 588
764 13 117
737 633 320
238 902 675
914 776 315
667 869 511
550 96 146
136 456 757
829 646 239
310 236 432
924 541 61
36 175 830
624 194 715
310 527 388
825 515 209
690 651 103
230 722 168
106 392 4
364 725 470
683 529 947
615 295 17
158 760 735
145 541 737
842 539 517
769 843 943
740 230 453
515 353 35
629 92 331
509 623 599
570 661 854
355 85 664
806 396 668
850 589 372
199 233 238
10 130 35
586 861 678
628 676 471
151 308 327
484 531 368
555 694 337
270 209 928
267 533 69
822 867 923
198 553 537
891 745 518
576 180 540
145 642 867
368 191 93
320 426 277
737 586 89
722 751 124
357 314 975
436 834 488
948 663 745
615 557 929
173 551 24
525 205 748
930 544 847
367 183 481
876 111 140
669 810 529
920 251 534
517 698 129
460 7 798
151 284 300
890 824 508
547 11 246
220 150 740
554 366 643
942 16 922
522 346 178
865 698 147
820 81 331
319 496 576
421 420 114
719 495 862
389 448 270
713 521 266
516 210 738
331 677 225
845 362 197
906 875 561
317 286 546
281 796 23
497 528 269
492 443 56
695 799 5
57 398 349
55 952 674
580 752 952
608 704 976
861 852 876
625 953 174
363 511 686
492 689 334
523 343 724
141 222 460
608 265 616
923 249 838
753 236 312
259 343 182
146 370 755
380 458 600
682 586 953
784 177 465
112 330 441
511 510 149
174 284 503
289 856 15
25 78 39
159 786 641
952 480 334
110 18 582
313 299 393
171 36 341
835 149 261
465 235 639
276 112 212
547 665 445
350 700 173
939 295 394
57 63 766
574 100 393
585 775 395
664 694 825
359 940 459
884 1787
94 603 944
531 601 113
72 468 740
320 150 304
212 86 682
295 257 204
448 123 573
812 702 263
571 844 573
283 639 363
496 543 887
861 144 214
631 143 86
181 429 44
399 511 531
39 473 286
541 612 894
278 761 601
164 406 95
637 614 864
730 132 613
290 743 927
385 499 683
293 339 432
845 403 708
637 351 626
115 722 240
111 246 587
249 577 994
541 121 413
452 162 199
832 321 112
94 41 376
24 133 73
766 740 85
47 427 401
17 524 144
459 618 203
770 446 671
8 247 322
580 193 645
605 387 183
392 657 198
761 459 168
357 572 839
134 73 533
673 558 370
772 450 809
509 471 943
700 14 366
380 115 167
552 877 146
16 412 437
283 142 885
158 487 670
542 7 987
294 140 638
720 189 701
117 638 199
668 622 26
78 650 393
419 822 995
32 239 26
601 645 330
459 539 871
355 402 503
824 296 270
760 43 157
39 307 744
101 94 137
243 809 641
482 813 694
830 357 829
497 52 484
874 800 965
284 780 472
15 10 944
13 142 69
158 813 947
233 556 221
35 531 656
869 37 810
405 568 607
164 175 181
862 266 640
873 194 6
394 750 543
132 628 982
821 774 407
704 401 235
802 81 67
747 750 597
540 822 486
785 413 101
866 239 522
553 845 733
574 489 452
881 481 273
264 603 977
334 513 811
493 325 275
677 109 900
550 120 458
9 438 479
244 176 183
239 524 863
290 490 453
729 521 974
126 834 529
95 21 823
774 194 139
745 237 89
294 673 186
843 332 587
761 811 972
798 415 604
680 784 526
877 262 976
308 8 911
184 575 690
224 86 215
771 694 94
735 14 327
241 569 867
773 842 422
800 272 183
771 734 75
23 232 102
845 180 922
685 749 975
844 7 424
94 492 151
146 380 425
404 91 773
187 343 509
13 420 870
247 741 584
819 385 153
482 400 233
289 317 943
528 158 584
770 220 149
684 733 722
754 151 866
206 702 986
397 867 669
631 741 140
220 697 860
744 331 227
865 96 210
157 490 82
282 711 540
281 245 979
653 513 891
353 820 789
883 878 240
654 398 766
468 458 439
558 58 936
311 803 300
208 20 31
272 609 941
870 250 78
302 213 841
799 380 954
581 880 559
59 864 941
688 301 946
539 6 942
289 523 354
88 652 347
842 177 472
8 580 233
353 57 832
328 175 638
14 189 136
809 781 805
123 678 314
220 671 602
166 167 113
796 615 861
128 90 300
535 196 143
313 848 44
791 875 179
110 624 728
208 341 492
518 316 203
579 126 516
343 494 675
365 768 152
115 831 745
460 54 834
557 622 937
715 509 627
247 587 400
385 423 308
462 602 492
612 617 690
390 508 135
322 808 594
864 697 427
41 674 268
477 335 418
162 594 111
852 707 374
179 301 794
451 424 412
197 795 888
529 72 792
130 507 754
873 819 372
205 840 198
202 578 798
688 793 649
870 510 308
796 116 491
278 356 711
511 275 753
15 379 383
598 620 795
267 776 147
687 219 77
542 553 204
443 201 492
577 694 253
849 340 984
422 467 84
34 237 360
751 721 651
78 642 226
469 498 54
492 410 592
70 311 509
314 377 22
678 107 318
290 812 398
854 24 652
336 767 129
787 196 551
93 328 375
263 506 974
755 54 626
779 382 449
390 80 56
464 473 703
321 721 669
847 873 345
566 311 288
399 529 459
227 584 663
873 180 36
623 875 29
469 865 524
324 726 687
419 756 678
65 45 906
269 167 750
307 455 347
820 739 645
222 694 523
372 19 187
507 635 614
317 393 399
209 174 937
376 497 887
90 767 53
50 476 161
338 573 429
17 761 728
796 847 978
7 411 226
462 688 336
417 374 291
584 56 757
841 369 53
717 874 841
787 601 717
685 815 577
398 6 949
789 281 914
166 857 620
123 676 560
590 644 470
137 113 128
841 539 954
796 842 949
225 187 8
613 720 467
718 472 666
429 632 686
605 130 738
778 633 886
864 198 106
683 61 811
119 715 680
98 74 647
399 740 521
626 423 248
613 707 854
492 632 233
557 45 122
356 353 525
722 878 991
237 693 398
528 362 701
883 608 479
283 874 783
729 650 129
847 319 970
849 704 987
663 362 297
872 695 64
66 136 166
629 209 324
160 65 979
360 673 834
168 31 871
384 31 577
770 275 595
87 502 39
536 326 892
736 578 508
259 848 172
462 714 445
665 701 200
254 840 792
843 424 831
764 197 529
818 153 42
363 370 316
717 597 862
116 43 683
94 139 756
742 174 379
744 883 535
756 771 788
237 848 939
106 731 208
525 857 848
673 765 68
231 695 674
673 133 128
9 726 856
650 180 732
541 127 173
2 145 864
230 458 698
300 869 418
700 464 978
130 173 218
125 592 227
18 578 878
197 696 340
274 144 965
253 52 12
179 549 298
8 150 793
357 486 634
852 319 443
64 842 622
783 566 757
280 61 194
536 25 217
418 316 491
533 591 79
344 798 473
192 628 594
731 61 701
565 289 857
9 199 555
758 600 485
712 400 61
10 791 144
60 327 38
478 106 744
664 173 353
835 280 652
470 75 37
709 25 452
704 228 289
137 11 463
57 682 379
446 386 365
599 735 278
101 472 820
380 383 841
782 435 478
769 91 425
257 548 109
658 562 429
231 327 580
563 43 898
211 725 663
108 847 443
521 644 691
492 198 472
84 719 621
156 406 140
548 659 522
392 443 53
505 430 325
739 478 335
356 245 893
625 332 899
610 309 441
116 527 91
89 841 498
152 808 361
161 493 943
428 93 313
199 667 17
878 223 711
834 5 554
268 133 758
132 705 913
260 292 713
734 396 404
299 397 498
669 641 688
765 55 124
797 386 258
657 397 867
154 837 121
683 638 616
288 801 792
514 879 167
854 682 298
222 238 831
670 122 342
581 52 482
356 600 686
752 124 447
142 73 515
210 169 974
628 218 839
541 556 581
122 130 349
404 640 399
121 116 877
113 589 550
839 267 520
186 268 418
355 649 455
262 840 719
297 624 733
342 177 940
467 109 915
792 488 348
343 127 248
272 395 252
466 299 466
323 173 802
193 321 886
232 721 662
269 641 778
357 212 167
131 585 854
149 188 750
661 168 535
234 478 210
338 44 273
392 711 892
52 771 361
350 603 942
693 766 229
588 714 357
392 13 77
734 788 909
435 737 881
539 875 452
46 210 814
644 166 222
850 8 414
411 393 15
855 763 370
501 647 97
414 302 878
505 406 444
204 120 21
216 461 313
429 557 984
190 555 792
872 316 714
144 112 104
743 63 7
32 359 665
653 155 399
738 758 314
555 862 962
284 444 884
130 51 638
376 133 68
873 794 543
394 67 378
144 630 446
488 587 962
688 622 250
351 82 292
871 14 885
425 102 366
105 657 161
287 14 710
609 614 607
58 369 471
378 606 241
772 423 164
355 42 534
676 678 473
506 350 960
771 752 38
267 148 721
860 244 782
235 82 575
85 820 233
861 607 957
878 174 738
188 429 110
358 646 794
765 365 311
652 67 762
386 461 697
346 822 253
484 741 853
755 683 757
378 467 108
292 225 275
262 483 518
756 95 815
771 601 395
408 780 880
43 664 402
57 583 614
284 865 880
448 155 449
873 617 786
22 490 577
497 140 425
112 563 135
592 723 56
464 574 786
831 188 546
361 501 305
632 742 162
525 188 695
84 595 987
111 380 318
832 51 562
221 220 968
657 406 82
755 299 845
125 247 111
837 226 7
820 189 806
4 408 176
160 680 369
495 657 181
636 217 694
676 796 560
794 33 805
704 272 582
308 628 509
377 121 138
558 433 340
366 126 572
452 184 744
455 547 21
86 95 335
736 257 843
136 81 839
870 309 218
488 422 101
83 391 411
664 419 755
396 538 755
656 501 337
813 442 61
808 7 390
339 565 454
264 596 879
432 315 915
703 865 652
840 764 435
509 202 191
739 679 358
577 417 962
60 626 895
553 21 624
600 450 201
584 653 490
427 329 783
210 59 51
28 189 488
833 569 431
668 827 853
847 168 438
499 301 870
476 250 476
258 147 796
19 628 163
202 213 204
630 118 318
298 697 661
611 310 372
759 384 834
840 631 890
364 361 606
59 142 992
398 218 330
547 681 137
607 193 848
812 68 730
739 761 956
846 749 39
215 405 744
255 17 384
760 316 787
867 349 93
491 181 6
194 735 817
90 610 773
64 637 947
254 460 230
841 36 992
204 105 718
707 867 439
559 865 808
452 302 835
662 418 889
410 323 585
528 772 748
478 756 202
179 412 620
586 194 781
15 832 396
744 553 647
387 514 228
821 303 233
734 16 903
348 5 661
872 444 192
609 127 724
77 106 203
370 577 980
338 258 537
152 747 954
835 628 17
91 621 160
267 612 611
537 386 245
844 415 171
586 582 595
752 687 919
205 697 989
221 265 689
14 97 224
557 513 794
393 640 474
381 326 446
406 252 270
288 224 83
228 822 561
123 403 963
545 8 243
36 70 20
55 661 933
394 440 922
748 820 972
699 758 666
799 315 548
218 253 6
879 807 3
191 647 598
783 568 578
591 279 68
245 546 905
120 520 668
535 107 503
501 527 983
603 104 574
513 463 375
406 795 956
218 495 985
678 389 268
150 587 137
387 693 909
312 133 23
824 20 441
23 617 670
529 429 971
717 429 49
147 690 782
611 734 385
812 264 753
220 326 921
610 794 162
617 321 629
834 805 843
316 676 436
119 141 682
312 178 772
533 401 507
41 427 836
358 621 131
370 748 544
176 567 387
585 833 277
235 790 398
850 133 21
255 30 6
225 393 720
68 672 364
598 482 81
829 733 728
235 566 459
878 200 533
428 641 612
109 792 765
479 369 71
247 461 950
103 110 663
302 613 826
339 82 171
868 605 312
70 366 311
354 164 123
693 92 109
640 4 325
408 712 934
192 792 748
293 799 60
436 515 422
332 570 957
389 519 489
805 247 939
531 456 285
868 174 538
318 172 445
376 860 903
86 260 647
552 747 981
585 553 429
400 276 731
506 30 176
677 483 598
578 587 595
839 872 58
383 462 713
862 153 491
801 555 912
670 519 914
58 113 232
757 584 853
473 718 937
869 147 926
27 431 199
155 397 467
486 143 609
646 223 448
153 679 513
781 418 995
474 375 822
528 215 343
615 320 287
873 738 838
313 866 795
815 777 804
743 224 456
315 829 526
476 726 183
89 499 101
807 331 308
49 651 704
281 520 311
120 547 878
81 102 600
414 213 611
694 15 857
658 645 142
823 233 542
694 565 993
306 122 870
261 786 694
317 459 77
320 118 352
569 37 685
625 10 930
306 565 323
649 335 468
767 726 7
124 657 474
614 726 9
782 158 450
817 327 901
834 785 203
187 238 119
387 222 593
13 846 509
427 641 396
276 549 98
43 400 415
747 50 86
103 710 848
96 2 529
351 541 567
753 268 328
693 781 877
659 815 63
142 790 260
95 226 728
95 636 692
867 152 911
10 612 164
673 576 962
357 775 89
394 214 388
729 222 89
195 133 804
281 735 648
81 792 739
705 270 669
813 808 550
209 590 824
193 177 267
407 708 116
434 451 69
272 396 749
869 298 143
157 211 656
788 747 752
389 215 499
354 530 8
511 69 462
510 665 466
439 26 742
658 479 167
810 75 245
618 744 600
784 809 323
665 15 534
423 616 77
66 102 312
71 260 566
662 865 790
267 231 302
270 55 383
652 410 519
629 444 707
221 831 168
453 715 613
117 122 48
579 828 943
654 399 356
726 148 895
723 206 608
675 410 111
816 664 240
433 288 46
350 536 360
423 576 486
833 763 930
442 9 445
32 554 25
726 192 243
821 796 837
339 293 650
286 152 103
313 407 86
537 687 659
405 195 189
535 382 177
547 626 116
552 515 641
140 228 945
825 408 924
578 278 821
221 613 509
554 429 576
633 877 946
70 217 79
327 414 774
585 55 70
530 632 75
4 581 735
420 167 121
136 831 539
427 459 708
132 836 387
452 359 845
637 608 520
765 200 438
130 876 6
720 377 954
641 174 940
590 308 298
361 827 682
488 798 177
89 58 491
607 802 380
458 212 711
581 574 885
533 458 487
578 772 464
448 201 451
639 205 486
634 735 487
410 312 102
103 795 594
847 540 861
275 537 701
595 196 482
125 766 815
274 571 768
713 550 79
642 741 694
516 187 445
846 135 738
486 511 186
120 14 15
257 209 122
796 444 117
330 345 607
675 835 462
770 45 80
181 170 716
164 90 474
439 263 712
254 480 730
175 418 351
493 805 465
627 795 783
684 692 540
367 623 158
794 230 593
872 80 972
363 510 935
724 5 70
596 276 283
323 179 970
304 112 896
519 439 609
803 689 859
