9154 26242
1685 6007 -332
4819 1545 -171
6704 1824 722
8559 830 390
7087 440 734
4458 2796 -569
8883 6894 -556
5600 8479 -761
1108 1291 -726
3935 8268 -200
332 8384 332
5032 7446 -231
8045 8244 -526
4166 6319 571
5394 3354 -98
8454 3957 -934
5573 8154 423
6757 8456 -658
8732 6801 -791
6815 6610 416
6044 5307 534
4140 3019 -696
1529 4221 939
4493 6638 -670
8621 8941 215
5187 8417 699
3377 8631 -654
3249 6491 -281
9009 4196 268
5744 3486 581
8143 302 33
30 5756 -460
2130 5784 550
7726 833 556
2427 5135 -199
4917 7271 -532
130 5957 461
4270 1342 133
4747 4062 311
2632 3761 851
1870 4851 -568
8562 1334 627
1356 5118 -552
6119 5099 -763
4451 6125 492
4419 5956 193
2839 6017 134
5017 7375 -629
5627 1634 947
333 2204 699
642 5766 -999
8929 2818 -803
1494 4397 582
1244 2718 393
8304 5544 -851
7834 188 -800
8333 1007 -134
3139 6468 430
3869 3846 953
4268 149 608
7120 6897 39
3113 4779 -651
7062 5803 -1
4319 4001 -468
4587 1917 721
7855 3136 36
8051 3251 -48
1350 5742 78
7561 3277 -424
4538 6196 -893
5261 8430 -785
5254 2189 106
7451 562 16
6793 4673 257
4307 8791 -316
8513 5577 524
1280 8234 167
2595 6536 229
2621 1472 -603
1476 4852 24
1147 5058 629
3050 4202 22
8009 8468 569
797 8671 -927
8816 5393 -787
8511 2017 -256
3400 8459 316
2798 1024 649
5045 5170 130
4417 1756 662
5698 1284 -953
7745 6524 851
1830 6194 486
8470 3701 475
2149 8453 -200
4638 3548 -687
1961 8925 652
8497 7019 -800
5391 1678 -898
2896 4597 -256
8794 5879 -173
3481 6011 518
8374 213 947
5097 1419 -596
1169 5458 -358
3447 1594 83
3408 3939 312
5880 8405 -201
555 1764 -598
1373 1394 952
2814 6873 593
5536 4116 361
2998 2383 714
4908 6339 -670
5171 4836 -67
5658 371 51
6046 7947 860
7940 4795 831
3037 7475 -220
2751 5771 178
3158 1586 -10
8456 7709 -591
934 183 -40
8015 7216 -252
7925 7855 573
2348 7416 397
3389 9097 758
4608 3894 169
1881 7548 441
1593 5599 -146
3083 4094 476
960 3651 -779
4113 3277 -25
7425 6618 -176
8452 9066 -264
7252 3911 -15
577 6926 508
4291 7867 -337
7304 1214 696
7263 3757 897
7775 7112 715
1851 6882 -444
7281 3612 -491
6047 2063 915
3279 5844 -744
5942 6161 -347
3292 7275 -816
8219 5550 -183
2432 8651 -788
6234 3114 448
4267 4390 508
643 7698 -745
7076 552 -329
6592 7109 577
7174 8307 -127
2639 6030 477
1780 4252 644
2769 7831 621
6465 1612 101
1951 2944 -868
5015 2967 -474
6977 5826 538
728 9070 900
2101 249 -426
2295 7552 384
3493 2933 474
4260 5725 -677
7528 4871 78
3306 216 -49
6232 5272 130
7656 2568 45
1062 1450 2
5080 7363 -752
296 1740 379
790 5728 -954
591 8713 487
3558 6105 74
7863 6200 -591
1632 1692 406
3587 2427 304
6163 4625 598
463 3281 95
8297 3783 361
2761 4398 916
5789 8711 299
2036 2824 119
6090 853 -271
4605 2192 440
6530 1923 335
2919 1069 -375
5548 5864 -761
4954 3076 -104
1227 1628 963
8085 1191 906
5932 4846 -992
5829 1260 -195
5872 829 158
2040 4891 104
4721 6794 -825
1606 226 432
8712 436 -275
2565 4895 -542
6782 3612 -898
6551 806 126
1947 2354 -278
9051 5274 241
1280 5181 971
2104 1698 -692
6524 7361 -450
8011 5681 464
9071 3531 721
2740 7826 -716
1345 5991 -245
5621 6943 -889
2884 6176 -819
8429 9140 -374
9066 1846 -536
4885 3209 428
1351 1022 -91
7848 1433 -597
2338 1430 -671
517 5355 -852
2737 1793 522
7969 4966 -168
6908 1112 -669
5590 1108 131
7508 4917 -186
6539 2128 639
2835 2498 -473
2395 4078 538
2936 6890 66
5003 671 -688
5001 6257 -631
639 1329 -850
2966 966 -720
2468 6165 618
1097 6771 929
3063 7793 -915
8979 3639 -775
4213 2812 567
2934 1533 781
8247 7536 -924
7383 810 521
7885 4672 -811
357 48 -42
7385 6169 775
7817 5021 23
6908 6755 -737
2371 4068 -196
878 4521 999
5840 4405 136
3901 8219 915
4663 9138 -48
7405 4409 -833
8010 4575 968
9026 2311 909
8808 3046 275
3775 1816 849
8050 8794 531
4317 5523 362
2518 8806 -442
4317 8833 777
5898 555 797
5667 6198 536
6222 8640 93
2984 2969 -23
5219 6207 -131
1436 7630 486
5832 4179 910
6760 4500 -533
4797 6085 561
1488 2717 -29
5828 8684 -62
8701 4203 -373
5242 4972 -117
5146 4070 241
6333 8998 -360
6999 1912 -465
5724 4020 545
2604 1039 82
7205 7011 285
5995 526 -886
810 4611 52
3651 4030 -617
2763 8109 -876
915 3872 67
7598 7626 573
6240 8732 -325
6543 7583 770
5226 336 261
2338 506 892
4508 7583 -199
4772 3427 -518
1776 6835 913
8232 8280 641
4741 2831 -644
167 3886 912
3151 6086 178
5898 3171 151
8816 114 -321
2120 2061 -904
7336 9098 -309
3034 5019 -181
1851 5268 29
2440 8885 -346
167 8852 -224
6917 174 455
4826 5640 621
5134 2433 -523
6561 8168 785
669 1567 -210
4670 5717 -781
8275 6563 257
8356 4200 263
6515 1731 64
3595 7530 -903
46 7871 -214
4490 9068 -534
480 3407 30
1495 6392 -233
1898 5992 187
3130 7767 728
7248 4943 -631
1481 605 -933
3815 7274 530
3138 7579 943
7311 5442 47
9113 5920 -724
8272 8625 -337
5359 8952 -855
2029 8907 541
3238 7223 589
8902 3860 -434
1895 248 -634
2357 4471 -769
7650 6420 -642
1926 4514 959
2741 110 520
4337 8962 -529
4562 8973 947
1301 3395 502
7256 7993 980
1671 6061 610
5126 2789 -870
5584 7162 705
8047 2059 872
678 7599 840
2873 5477 -92
3759 4597 559
2415 709 444
3722 1210 -515
3988 9117 -836
1300 8065 -993
415 4732 -374
4113 8394 240
3650 6419 -657
3475 521 -154
7131 6519 -123
3367 6731 -102
1766 2315 -800
4236 1632 -690
8089 8418 -179
8604 8557 -59
3790 2624 829
1252 1513 -289
9024 4922 -327
8688 1248 837
4405 5139 957
8723 1728 604
7740 273 399
7854 71 134
2976 3825 897
2610 1177 118
8017 6185 -482
8821 7637 441
7671 2034 101
6021 2999 291
9024 5344 168
6462 5857 116
5557 4763 -81
5432 8885 -781
822 142 431
5081 6663 712
2159 1446 -661
21 1191 383
3530 2134 -599
8570 7165 969
8583 6178 0
5381 1761 580
4359 6221 -793
7762 6067 -294
4478 797 -459
3061 68 898
5348 316 762
4202 4688 871
8675 2981 685
8723 8408 123
8738 3573 242
1176 608 360
6440 3822 280
9032 9037 65
8687 8397 755
6861 8222 -929
4013 2665 -389
8114 4783 -96
7781 598 -514
6752 3077 40
275 3117 485
1006 7099 -540
2484 4711 186
5231 8458 934
8019 1863 -848
3475 6169 -544
7665 3936 -524
2388 2133 73
8731 7790 292
5464 3936 -710
7673 4750 397
1753 9013 172
974 1418 345
6699 3398 573
5014 2697 755
3906 5089 -202
7157 7132 -76
6601 1426 169
8927 7513 -563
2920 6531 25
5897 82 -121
1882 7184 1
1879 4119 410
2621 6414 -312
975 2325 176
852 8644 150
6967 209 -276
5286 1603 -39
83 1017 561
5986 673 -569
8491 812 755
2868 4886 -416
618 6192 333
3908 3710 -110
2293 5939 164
224 2648 -790
6585 8983 664
48 571 149
8775 3585 -209
7754 8533 948
2085 8372 -734
7639 3005 -983
3318 764 310
3859 8592 -85
7996 5079 -538
8930 779 183
1805 1845 -433
3366 118 32
7782 4525 788
8630 3691 -906
152 4793 -459
3274 3518 782
4046 7607 532
8975 2496 595
3463 3388 686
6091 7838 382
4988 5738 721
5631 7471 -463
6762 3748 -146
4962 5726 19
5717 6830 177
8114 791 -832
369 438 -913
2068 4053 -625
7017 3500 365
1255 1015 -389
1755 465 554
8062 5064 525
3235 5059 161
5364 6004 872
1099 5042 -119
5513 4840 -789
7401 7032 -465
313 86 -866
2532 2389 -465
2026 2967 500
2024 2873 138
4386 4339 610
8876 8694 -104
5442 7921 759
5516 5912 -929
6658 5112 -952
2544 2394 305
6709 5405 -724
6269 910 -449
8516 2476 -319
907 8145 201
889 350 -35
4027 4351 350
2399 6730 828
4629 6685 -66
8315 1509 -226
1191 1549 7
7298 8902 642
5322 8443 500
3232 1440 -681
3954 3477 870
8572 2143 -278
6954 8166 561
1218 7067 97
5633 2471 -843
2514 9083 -641
2970 1208 56
5271 8142 360
2906 4514 -766
2342 63 683
2020 8397 741
3138 4817 860
659 7921 610
1908 8875 28
8335 8948 89
6478 3588 81
5651 6007 279
4473 6834 919
2490 17 -921
7702 3353 -966
3999 8397 -273
5783 8071 -622
4163 6409 -433
3907 8901 806
5930 3050 -872
2003 903 147
1192 4649 -451
4950 3294 672
3945 1479 43
4838 9029 -200
5634 7705 655
8247 1037 -101
4845 6027 -417
3265 3093 -950
702 8647 232
8370 4571 622
682 6972 -617
976 6627 -465
4493 602 -269
4097 4294 806
6603 7863 -116
5819 4910 370
751 4505 185
7623 2053 -210
4250 3288 -687
5438 6124 -290
4321 6338 727
3045 4310 105
7487 5584 293
2536 2440 931
2179 4685 889
392 7889 -66
8352 669 -14
5559 8588 -30
5708 5091 -152
2637 2329 -610
6331 5004 -458
1283 6268 176
4567 8666 918
874 2804 781
5642 8447 75
8601 3991 -631
7125 310 -122
3997 2745 934
7967 8193 978
4873 7809 907
3329 7716 59
6867 8499 635
8485 2880 -457
7419 8475 -877
4187 1442 -243
8442 1593 -539
7640 8673 1
208 7205 -440
2669 5109 -432
4638 189 -898
3170 3242 875
6425 2663 408
9012 1967 184
2326 6801 31
2554 3519 -898
2682 2742 379
8064 8885 -857
5549 7019 913
6540 7910 375
6497 4023 -504
2254 2611 -641
3160 5998 778
5949 3163 -65
4150 7555 -917
8300 3307 -281
7266 1562 338
6433 1257 -186
6374 2473 -564
1723 6401 566
4753 7044 -173
5287 1134 86
7931 2379 -223
9084 4263 43
115 1988 -681
7731 8649 -696
1383 2733 329
3950 8867 953
579 5084 985
8718 1815 728
1463 505 -926
7995 6156 -95
1898 448 -378
6574 7698 -482
8839 4861 576
2578 4544 -794
1959 6838 -540
7867 5769 985
5433 2329 -494
982 1457 847
1846 1838 71
2043 4245 -665
2757 1553 -828
3261 8102 -754
6491 8714 544
7005 1301 -998
3767 4074 -646
1495 1831 -536
1693 3359 -929
1203 2608 961
5273 1902 -550
3566 1135 -215
517 6524 -274
6919 4643 562
6696 2617 15
178 4055 509
970 2458 -57
1277 6986 76
5969 6407 117
46 5909 -205
4532 4971 -124
8849 5412 159
7900 5622 479
6709 2032 -730
884 8009 -712
1976 3756 -704
8310 7287 293
6595 4994 -537
6101 3271 338
6187 7974 -659
6229 7260 494
853 7437 843
30 4227 233
3719 8610 910
921 6973 250
1905 2870 -742
5599 5833 384
5117 8640 -263
6737 5881 -643
7885 170 -342
177 7026 278
7033 6105 -772
6250 8019 354
1451 654 -99
318 8591 134
3328 4753 263
2787 4139 -588
6756 7455 751
8989 542 -989
3172 5374 639
3789 1313 -197
8678 8374 -654
5653 6580 213
8691 4391 -543
4786 5937 288
2198 7826 516
4760 1004 -84
8369 8960 420
1655 5409 -569
5565 2166 -350
4099 5319 507
8372 4281 419
7652 4932 -935
3359 4820 123
8367 6847 508
3270 2379 227
8717 6801 806
329 5634 92
5728 4902 119
6290 2286 -930
3237 5833 719
2797 7826 325
7377 7405 -339
5235 6892 -530
1643 507 -994
2968 2285 609
2927 3395 -383
3326 5113 -278
3790 6865 742
8858 7023 643
1235 3312 370
234 3452 -368
3463 3538 95
1192 8243 505
159 7988 402
1793 6326 27
9056 4487 -528
965 209 801
3067 470 -921
8076 7216 391
8059 5432 -245
2123 4281 -243
6711 3091 -132
8059 7456 -400
8605 2139 -36
1054 3561 -586
1742 7562 726
8510 193 -485
1547 474 -980
17 363 -886
7447 5968 0
7039 722 -60
1407 2866 598
770 3790 434
306 3347 421
2428 5253 -596
2403 3093 -421
5360 527 646
1147 4682 22
9003 5955 -739
5262 2640 292
8809 5480 853
8785 1701 -495
591 4837 707
5002 4477 313
3552 1701 842
2647 2339 784
1037 7716 430
5326 4047 75
8600 442 -153
2478 195 -353
4615 3793 541
2764 3380 -395
2275 7866 906
7772 3462 -772
4301 4279 982
8613 6437 -324
1811 7319 785
4709 1511 889
7996 4973 -570
8920 9143 -62
8231 3548 139
181 6938 859
8821 5376 -717
1705 6813 -897
590 4768 192
7084 6073 -775
2884 1073 -26
7192 2253 -511
1673 7743 -98
4437 252 -344
5339 2180 -117
6068 3062 676
5019 4324 851
9086 5726 336
4459 3101 -385
7470 2251 233
2367 4120 963
1729 1663 -754
452 3971 -440
8474 455 -710
2050 8639 -808
9115 7972 -354
6410 9123 360
6617 5526 295
4829 4939 -603
1029 2668 -150
7244 8202 -469
1928 8385 568
5958 4890 680
6450 4735 750
1529 5732 -358
896 565 -45
3511 6902 760
3651 4743 -187
7070 1334 420
4184 494 201
3812 2365 755
639 1329 785
7960 6770 -851
732 6275 381
4693 3465 816
5975 7243 49
4673 8802 -840
7887 5353 -2
4934 1368 -581
792 1114 -776
8475 3510 -598
3869 1640 -668
6662 6666 -107
3576 2447 -975
7395 5517 369
479 8488 733
3062 962 -24
2520 4959 -989
6566 3368 282
2088 6866 241
4269 3328 946
5402 8497 -403
5185 4249 -221
4785 6942 -350
2254 1624 -482
462 2796 -613
7320 3897 -758
2100 6067 737
8763 2146 -828
7684 3443 702
6798 2952 -336
1610 4266 -562
630 8073 -474
3397 6669 -606
1949 6596 740
2546 4332 -360
3688 2208 261
7571 8068 933
8408 5484 754
3038 5295 -555
6930 1409 80
4552 2523 601
1441 8092 558
1023 7095 999
2760 8793 625
3080 741 248
6671 4266 500
6314 1430 50
6185 5223 -504
8887 7972 551
2197 4984 -709
4326 271 744
611 9102 628
3816 1178 390
7946 1096 -412
9136 8507 974
528 1932 48
179 5702 -765
3208 8314 -811
1957 5267 545
4496 2611 -439
6549 7991 -898
1382 1230 -357
1270 1266 -6
1166 1344 -561
7662 3658 40
3294 385 -113
1365 4882 -327
586 5691 -144
1661 5078 -565
3047 6317 745
3587 1568 297
5957 4943 678
9120 7079 547
3013 4528 -318
8984 5033 -262
4954 8445 781
1053 3345 425
957 5351 -539
1545 6048 -441
1149 3173 -987
4592 6889 -941
5970 1197 387
2833 2379 368
6938 7541 -449
7080 5698 714
8826 4985 -660
7479 154 193
781 4675 478
6793 1471 -796
2219 8897 -765
5618 4758 256
3861 1946 -140
8684 2725 205
3663 8010 -995
6460 3387 -402
6030 7990 -837
5307 3608 -401
7938 8331 -311
5963 2412 80
596 2130 636
2519 6664 627
8917 1021 759
5736 9006 -379
4994 4246 667
213 7326 170
4128 4299 -597
3460 5805 926
6818 1329 405
414 3977 427
1519 6029 -552
2814 8747 -79
6611 3404 -627
6377 707 96
1506 3963 -238
572 2813 986
6614 6013 698
6182 6493 -516
7495 604 -339
137 5277 -353
2766 7000 -874
2827 779 277
4993 8683 -171
5454 8358 524
2910 9064 -524
8359 9140 674
7930 6352 -7
6093 5524 -336
2383 2793 628
7433 8782 -685
6731 9007 245
8652 1284 515
7311 5034 862
3493 4424 260
8739 3711 581
6546 6854 993
5203 4677 -399
326 1585 843
8199 999 598
1425 666 -259
1790 1454 -679
1483 4434 660
7699 4205 583
7666 6693 -960
5318 6468 -122
4102 1756 236
2288 2768 -791
5436 514 -802
3917 747 -338
4472 3640 700
613 82 -770
7514 6284 921
340 3453 -556
7472 4222 -627
551 39 464
1184 5803 -102
6244 6992 -827
954 6074 -478
1115 1511 243
4406 1153 -47
1213 3825 -266
4251 2684 -583
6047 6354 765
3003 8769 -347
7311 5221 351
8849 3898 -612
8348 8004 125
5640 8780 -75
4175 5656 854
5045 8529 -365
1153 435 183
8795 4303 376
1697 8434 205
2235 5547 -208
7393 8625 -765
7933 5133 286
3836 3089 661
1919 8875 179
941 2683 575
4910 8943 323
6088 6612 133
659 716 280
5626 5748 -920
5287 915 371
8940 5285 845
1828 5216 738
6853 4068 -563
5125 7787 -768
708 3856 618
2571 4407 200
3737 1756 458
4853 8506 133
8096 2437 -996
2815 4951 763
817 4076 -238
1394 6040 293
1369 6234 569
2224 4616 776
2809 8952 -444
1954 6209 831
4569 1491 -869
403 5009 -863
3100 7059 -190
6170 540 682
562 4203 187
7248 5281 606
8528 4782 -831
7147 3810 96
3386 8567 247
6393 427 -988
6219 8927 -749
5261 5462 -897
3255 985 54
6307 8119 -618
5650 359 -248
6724 5968 -553
470 6954 70
4577 6321 536
3973 4398 -464
64 499 -891
8283 4729 -405
6772 7990 989
8903 451 -95
8259 2994 597
4911 2420 426
2117 7289 -539
8074 8446 -485
1087 3616 999
2582 1896 249
7042 5483 -679
6191 5622 -474
2462 8676 -521
3264 4866 243
5699 7721 772
2086 7581 -340
5755 7450 -629
9031 7364 296
7222 248 516
3938 1238 212
5512 163 -865
7924 15 248
7878 3892 -147
2816 7609 -409
6577 5929 297
2800 1141 433
1118 682 71
3128 2088 -359
3511 1664 -13
8216 873 837
2096 6960 757
293 1776 -183
2863 4317 -209
2280 253 -829
1112 3958 -960
4135 9030 -194
3277 4615 921
8764 3205 148
4197 6757 652
4701 2183 503
7080 1211 -954
7761 3438 101
1280 3721 -768
3572 4027 -771
4360 828 387
6087 159 426
5796 7373 -260
8433 875 -483
5463 4394 209
2172 3914 779
4448 3176 858
4058 8210 978
3403 8459 712
593 6850 -184
5212 6128 -676
5291 8750 -413
2333 1843 364
3150 6751 543
3091 8971 642
3899 1908 640
2272 4950 174
6331 2160 407
4939 2422 -189
1244 3231 368
3732 1580 -643
8938 6277 986
882 4966 385
7234 7684 698
8831 4212 -136
8756 2245 -446
4035 4984 -4
4831 6086 525
7905 7104 -408
6295 6917 407
4912 867 932
6796 5394 300
6506 3892 558
1466 6127 702
8864 8731 -234
5785 7497 160
4173 7205 310
3700 2473 898
3580 2340 -986
7046 6558 -32
5379 8059 596
4518 5001 638
7463 385 -234
5465 3209 466
6199 5180 656
5274 8776 -413
7707 1923 -809
6513 5175 212
1591 1051 380
7393 6172 -488
1278 2707 -93
5610 7012 928
513 8491 -526
6087 4278 302
3186 8018 -776
5167 1861 -567
1144 5270 -671
8487 3272 927
6687 6665 -489
6382 4099 -893
7724 7143 -59
8023 3365 993
4256 3196 -911
8712 5014 769
7220 5244 997
8458 6240 496
159 6446 309
8874 2933 214
6487 6599 792
8073 7890 13
3592 1444 -163
2145 437 302
7179 8216 -488
1161 5920 -899
4657 2754 -802
5017 2453 -137
4216 3428 -764
580 155 -934
7497 8494 -993
974 3685 363
8759 7140 365
2984 1963 91
7103 877 120
8596 7467 -269
5165 214 163
8323 7321 -519
5612 1068 -953
5395 9107 -210
3339 8961 -334
2454 1386 322
7486 886 -664
8375 3738 922
5273 4149 -755
1921 9082 639
8621 6683 577
2507 2808 556
8236 5303 -72
2071 1209 480
314 1603 -347
1527 6283 -374
139 1132 95
5274 5195 -516
2214 8937 268
250 3004 -12
6124 1087 -821
3338 7275 -750
7436 8185 961
898 153 464
1796 8486 -974
8168 704 254
157 395 -683
2923 2780 589
6190 8879 -698
4947 7002 642
8636 7368 387
1431 7836 996
3637 5621 -806
2939 1113 -230
1013 2058 886
3585 5576 -419
8247 2921 823
2830 3250 100
8353 6913 -114
8569 3211 -648
2209 3715 -861
2966 8483 -247
7681 3806 713
8891 7988 -696
4404 3800 -932
2562 3256 238
7195 6096 170
6196 6881 -956
5664 511 193
8680 6905 -613
8338 509 67
1188 2569 371
8378 1015 598
1986 3633 -502
3023 3740 -568
3593 2331 576
6378 6296 -4
6506 8437 -464
329 4062 -915
1885 8595 -684
645 3666 904
804 803 -386
6770 1744 894
7825 6027 -315
6059 105 113
1253 4058 -305
6121 6456 610
2867 1034 -452
4816 4257 -917
4352 4086 412
8053 3094 260
2370 4699 941
7039 6742 46
3202 5271 -441
8132 7929 -425
5750 5518 104
4848 5833 831
2870 2860 -317
1558 8745 -729
7811 5603 16
9054 6834 -652
3338 5586 790
35 4868 -8
9066 7344 -442
3974 8332 163
576 7902 -773
7569 2775 -489
6647 6949 264
4777 7905 -191
4204 2185 440
7243 1494 -385
7572 1782 590
4874 2755 16
1910 6599 -370
7434 5052 -717
6181 6342 -489
8985 6330 835
7759 7526 528
3340 5684 -626
7740 608 -132
5298 6616 374
956 5455 -56
8124 8573 -824
5566 5805 -495
5514 6051 -238
1281 4185 -319
1088 1968 691
8168 8897 -885
299 6394 -678
8291 5092 -19
3159 4966 186
29 9105 -984
1531 3159 -290
4090 481 885
8467 3933 625
6358 7200 -530
5560 5168 154
4358 6568 957
6242 7713 -16
6986 2949 324
2249 2612 -486
6924 5656 -496
5976 7794 -507
3355 6899 873
341 5210 -229
2194 4820 -385
65 8892 525
7331 7166 267
7617 3921 975
4326 2076 238
8680 5767 -524
8858 3975 -258
8019 1557 -190
8719 5275 -766
4325 7621 252
7838 8287 990
3189 5290 -340
1694 4072 69
8342 8210 -17
7697 1369 -626
410 5493 -794
7618 3407 -665
2905 5772 372
1823 6444 -537
5111 751 780
3857 5641 -701
4069 7176 461
2265 3957 -31
4257 7816 -261
4012 8855 295
7653 7224 -753
6212 3118 -735
3370 2432 979
5953 5138 780
5294 7027 -438
5334 4193 -673
7462 7597 940
5604 5837 3
112 6740 -263
5892 1707 663
2103 1786 540
2709 658 556
1620 5891 273
8953 4591 -755
1477 3566 421
4046 1350 -553
5807 7292 283
3851 9129 606
94 8941 993
170 5670 359
8638 6086 -270
6746 1206 -581
1600 211 -776
5459 5808 -402
3318 8698 -226
7562 7687 -369
8124 2439 56
4065 1451 -408
4092 8074 803
6689 2924 987
8345 9103 -193
4151 7277 -710
125 3247 -995
7269 4324 330
8847 1710 755
6376 5397 -236
4224 578 -763
8505 234 729
1977 1708 390
2307 1248 -378
4761 3588 -561
1230 4791 615
1341 8687 540
2267 1062 -582
7101 3952 -356
2610 8972 -561
7047 1338 -731
6559 6447 -605
314 1735 374
9055 3862 -753
2190 1284 -487
8283 5049 -207
6873 6514 -468
5802 5174 181
4128 1437 914
6205 5193 -815
3030 7581 483
8057 966 818
8575 3472 809
6106 8430 578
236 1533 661
7008 1971 -778
6864 7833 -559
1812 8013 -378
2633 4065 -83
1113 404 -571
7048 3883 464
7989 4940 -724
1787 8436 -916
6047 1578 -828
5743 862 395
1568 4240 -923
7253 5968 927
2385 1375 -652
7487 1739 617
8513 1676 543
8723 5471 333
5343 6855 452
3319 1786 -939
3246 5498 972
2387 1384 356
7923 1333 -205
5058 5386 -521
3474 1461 461
8207 7780 -797
2858 4609 -601
5106 8271 -880
356 2746 -815
1881 3483 22
3324 2932 945
6866 2858 952
5839 4521 1000
1490 2014 -572
3449 6705 -889
8200 2109 -948
5084 8526 580
7244 6366 -512
5737 6090 396
965 4299 -894
6740 4672 505
2684 5385 -107
4788 3589 424
4730 5688 -954
5107 1415 -827
6661 7953 -142
7390 1586 826
1416 7975 -470
3386 351 -315
4933 8195 774
7402 1232 -759
5419 8292 237
5005 4073 -1000
1550 2442 -402
424 2230 -288
1592 7662 62
1858 504 -376
6842 2576 -738
2472 679 -133
1236 3439 42
4350 5215 -908
7278 541 661
3950 7031 929
5870 7561 -565
6874 7359 -584
6806 239 179
4045 3498 853
9028 5614 -321
5577 3396 -350
7229 7974 689
2126 1544 334
2826 3372 -495
2356 257 511
7825 4860 783
3628 5700 818
460 1223 -87
769 1355 335
2563 5094 -696
5580 8479 142
6595 7907 -167
869 3073 122
4534 778 -757
1479 4567 -158
1523 8728 -577
5855 8682 -598
2207 1030 -152
1920 3295 146
2837 6600 -917
4517 2941 44
2518 8097 12
1006 8034 -963
1054 4127 -53
476 8137 -920
4556 241 751
57 2253 -526
8683 6995 205
6676 1629 -207
4209 7536 -913
8218 2301 -346
468 5216 -400
934 814 -334
1218 1070 930
7145 2909 343
6834 1966 798
7473 499 625
7525 4595 913
2715 6517 -244
8816 1721 -251
8710 5736 -567
1550 985 -61
3785 1636 902
5567 1821 697
7740 5411 109
8474 4986 193
6 6035 193
5515 3564 404
8039 744 61
8345 1708 559
7733 7865 323
1905 4071 365
6178 3155 597
5012 4082 776
2515 8928 -686
8762 5026 -428
8280 7810 -175
2746 1193 -318
959 4142 427
8621 1887 -384
4306 1537 436
3065 2439 837
2861 6100 567
6646 2612 -856
815 6244 -925
1428 8880 909
2340 4451 781
5239 7011 -559
2588 1769 303
5773 7407 355
2645 6525 829
4287 7755 -922
5260 2102 -320
988 2784 5
3036 1187 -201
846 8086 616
7218 6770 819
6710 3391 308
620 3393 -647
8412 1514 -48
2942 3623 -722
8129 1523 -184
3076 4940 634
579 7022 -584
6863 8170 787
1228 2107 -989
3415 59 703
7358 6238 458
2472 1264 518
2197 2039 739
4654 2125 -527
5789 3407 -567
5148 8323 -630
327 7546 -689
6316 4705 605
3139 6938 722
3549 3428 -161
7497 8058 281
327 4821 -401
799 9026 -727
1400 1615 472
236 4426 258
3961 6059 301
6776 3453 584
6037 2676 -820
7058 8999 365
6123 1216 -300
1097 6233 993
6536 9047 -208
1136 7206 833
2688 5411 -300
1890 5144 -328
8699 3596 832
1753 8811 -676
2755 3613 959
5240 6999 145
6032 6299 -470
7400 4711 -151
3057 1388 472
5037 636 392
3114 1077 -189
9064 3483 -641
8105 8941 -556
6453 1859 91
7146 5539 283
51 3738 -555
7132 6468 -291
1551 2818 -744
1237 96 965
8513 4989 -758
4454 142 -41
8777 769 -133
3793 8635 268
4629 2553 -105
554 1144 -437
686 4348 -92
8475 2428 -617
4448 5253 253
6967 7014 853
2668 8890 381
4522 2129 163
7936 1873 -288
1867 8671 -478
7759 9137 -471
2044 5811 310
8088 8395 -178
308 8780 -344
4720 4166 -343
4252 1824 736
1893 2251 -903
7289 6821 124
2900 6945 -107
2602 4643 -551
1024 7655 174
2765 4902 823
3835 1265 380
7274 5376 972
3245 4891 160
2685 7123 -790
6125 6677 -165
2144 8091 -964
9105 2749 925
6649 1485 998
1173 399 555
672 6175 887
5909 5271 277
1792 2126 -844
409 8597 -594
6661 6261 595
1707 3585 -174
8380 5386 -214
6829 7267 -279
2173 6249 434
182 2202 810
7138 1314 100
7926 4891 -915
6513 1525 787
8497 7558 -893
4612 8935 434
3785 4487 -707
4591 5144 -273
2820 3654 356
8890 5093 526
276 5504 64
8160 8030 -860
2853 4971 400
6551 350 -183
4975 692 866
1413 269 -658
4687 1802 -988
8271 5812 864
1943 355 124
513 4222 956
5553 2605 538
3084 712 -963
5701 7071 -91
3621 7084 298
2000 430 -654
7782 2705 -666
8542 5896 -573
3693 1346 301
4037 8863 376
399 103 -882
2399 6702 252
1920 7145 298
3406 3778 -132
4935 1851 -221
5800 2354 -747
967 3266 604
3139 1856 863
527 5732 960
716 898 970
3166 7536 -113
5888 1423 -866
4129 6318 66
4962 6446 -826
4548 5282 -480
2274 2746 16
986 4124 -164
6895 1447 306
5130 3762 -893
5950 8546 763
5126 161 100
4890 6727 -216
8217 4245 -285
3238 3387 123
2348 8827 -620
4995 5667 -851
7356 3073 -150
4694 4922 799
4386 4963 -904
433 4476 -648
3679 8085 810
4679 1001 385
3849 5240 -971
4311 3134 -936
4337 4163 815
5535 1086 -742
726 965 493
1781 3201 -24
7790 156 -842
1853 2815 -502
6631 2505 896
1084 6218 -411
394 3977 -982
6773 8903 -364
1095 4976 -210
7351 3964 36
8373 4544 709
6672 8389 722
4544 2309 -706
4950 3692 509
6593 5905 310
1880 4782 569
7105 2739 -626
2075 9065 184
5431 1061 -848
2195 7447 59
7752 707 558
5764 3838 474
5480 1146 -317
2356 5126 -946
2268 6499 136
3482 5801 -27
6590 1057 844
6286 5168 78
4906 7411 -599
8559 7864 878
3506 8276 117
5807 3077 815
7755 7270 -825
4366 5445 -319
7346 2594 581
2916 6442 -916
3159 4501 -792
8622 4110 893
4807 2529 384
617 2061 -771
