18
834 857
463 262 -730
601 231 24
188 657 -779
606 788 293
429 535 -133
377 415 -824
689 770 -719
524 297 -683
3 709 853
60 737 -754
247 596 -223
29 517 -167
743 727 302
280 243 518
672 719 -598
301 274 -586
272 607 872
434 185 -624
787 736 680
226 2 738
416 227 -406
706 714 -396
789 547 -474
20 585 -944
751 497 -128
765 336 991
421 41 -859
374 779 147
373 639 273
303 329 -586
66 62 635
504 465 -800
696 87 -207
150 19 717
727 779 -471
800 416 137
329 105 -655
519 172 591
113 5 944
148 597 532
392 616 -212
670 102 385
419 568 -833
786 101 -993
380 188 563
383 136 -481
344 604 -591
685 305 -238
648 826 -22
296 514 -148
575 353 -847
604 801 -939
597 54 303
73 410 79
285 158 42
226 541 493
434 556 -695
164 286 -974
166 385 -19
503 229 905
135 708 -995
75 175 652
758 471 54
741 159 -428
58 418 974
92 329 -90
320 591 417
742 472 -961
666 576 -695
57 658 993
291 519 433
198 640 364
473 504 819
552 620 812
498 96 40
259 291 -371
395 649 -823
682 204 -490
539 214 -381
574 338 -611
398 102 -952
412 209 478
598 67 -439
470 323 741
789 445 -356
716 580 -514
575 289 339
666 385 -64
371 504 -586
193 25 -211
406 86 -408
90 555 -563
346 807 -968
714 335 204
592 459 159
633 542 -159
434 585 -465
365 724 26
137 584 253
111 416 369
295 46 959
703 575 -782
182 545 99
483 276 715
291 95 168
74 83 568
91 656 -309
277 305 13
487 747 534
304 602 -473
180 147 -436
99 21 -169
385 270 180
52 119 -299
299 5 -648
623 114 236
159 105 -726
265 326 220
539 281 -528
183 340 156
709 180 336
95 825 -798
498 171 491
322 557 222
144 610 352
696 15 728
410 560 -283
657 144 -442
42 380 -423
5 544 -399
728 400 729
317 660 -41
279 493 406
159 391 -79
233 430 -766
344 473 82
7 681 -900
246 336 -83
155 402 -943
497 508 792
527 436 789
357 216 -787
587 737 159
194 87 -141
673 507 354
75 688 -379
388 137 558
253 120 287
13 630 -691
806 730 -858
230 45 -708
123 637 -85
572 5 571
72 638 -877
308 575 427
665 236 934
181 147 709
13 292 318
285 533 -720
765 823 -716
337 426 236
729 800 -949
53 294 -150
768 57 113
246 343 -248
264 450 -934
253 59 -335
748 474 -292
774 465 378
241 690 303
660 230 -613
761 454 306
702 629 686
260 210 -845
317 234 -308
758 369 -578
292 540 -379
208 657 927
304 661 508
402 567 898
538 54 -668
355 80 514
564 597 -975
137 706 110
109 718 -40
415 553 -202
791 695 546
757 764 40
701 194 741
112 704 160
723 265 -391
369 404 -492
58 161 -389
734 242 -515
738 406 494
71 535 -882
776 151 627
451 589 -310
98 295 -154
665 692 606
75 325 -627
74 361 -813
506 307 -624
353 317 775
789 501 920
159 33 -60
735 180 -850
103 444 -342
81 299 494
424 605 20
608 186 -301
510 383 924
452 529 314
405 437 388
517 559 -965
646 324 -702
169 633 -129
32 422 320
599 210 90
309 181 -950
91 174 648
302 718 423
133 745 -873
353 661 -228
326 636 810
183 522 -750
473 704 -266
104 267 -349
554 564 485
575 188 971
431 608 -660
217 184 -660
816 42 920
457 644 818
395 490 581
568 445 160
513 379 975
104 577 100
117 129 -574
78 459 553
495 398 610
494 187 -89
535 612 -898
43 197 -106
737 243 -301
425 601 -260
574 359 134
179 405 -675
596 146 -144
677 650 -544
223 98 -283
100 800 -276
149 685 977
47 117 882
498 446 11
20 499 44
750 143 220
244 683 -285
436 526 -35
669 789 -880
166 327 882
425 766 656
502 93 15
17 160 -741
710 731 -424
690 23 615
530 649 107
527 550 265
820 221 -255
134 190 324
332 180 -231
308 432 -724
526 725 -801
583 538 808
89 65 13
295 166 -55
519 690 -219
288 783 -15
247 188 -594
697 167 -807
662 316 -911
72 433 251
156 627 844
18 1 766
332 37 591
65 126 -134
825 16 247
734 73 688
76 513 584
784 362 95
713 828 713
291 226 520
191 467 788
553 36 -642
194 651 799
687 301 394
732 416 -145
749 384 -187
743 436 -248
253 470 847
208 92 973
514 617 890
485 356 220
60 536 665
307 265 550
128 382 -787
489 703 712
337 185 156
186 140 -117
581 12 -221
328 209 -249
347 111 -624
189 697 697
557 564 16
609 314 -218
521 159 724
167 718 -348
756 231 175
542 464 -956
120 831 119
730 81 -172
608 343 -671
490 123 937
563 7 217
434 134 -714
593 555 151
580 415 716
458 213 -311
520 164 106
685 488 759
341 313 -967
673 703 657
364 40 -962
564 515 -30
212 169 94
384 390 479
261 482 923
81 818 326
544 314 -620
744 738 194
264 15 -616
572 490 -58
367 250 -182
148 597 749
638 658 445
521 221 -877
245 250 809
746 705 725
791 65 -685
538 700 177
147 670 161
401 14 -766
1 811 790
615 282 -807
391 549 -302
306 57 762
327 299 806
69 217 286
298 218 265
127 26 695
608 230 -630
390 442 -447
67 564 -111
171 776 691
659 23 -497
600 683 -491
777 775 933
133 232 742
161 487 -625
310 123 -341
211 444 -306
466 299 180
267 647 257
705 610 -773
336 527 -565
107 795 -715
538 92 498
118 239 478
60 247 42
294 611 111
654 379 962
668 150 392
280 698 134
758 395 589
262 255 -417
237 797 -632
759 653 720
110 830 227
433 654 231
368 773 904
734 536 164
736 636 -303
294 235 -742
142 251 -769
373 590 716
242 309 102
584 724 -224
560 98 -29
101 87 -255
135 155 553
363 253 -196
290 263 -98
301 807 570
352 675 750
825 748 277
731 502 -521
162 504 501
713 426 -209
177 48 -28
453 683 958
6 667 425
643 716 669
600 5 289
382 241 -554
221 798 416
318 126 844
520 760 825
540 625 105
170 788 429
98 131 -793
148 478 468
377 588 -906
697 271 -119
710 727 -720
791 301 -359
362 813 -741
590 775 194
354 469 -441
738 314 -103
383 449 -125
300 183 205
311 781 -598
104 372 -721
197 832 373
166 373 852
523 609 -504
358 709 614
62 783 -302
219 266 14
673 32 515
350 105 -453
12 24 -517
486 67 -481
398 479 -198
480 157 -663
648 585 -20
697 67 -963
494 327 221
421 220 246
583 747 114
502 665 -221
746 92 728
667 698 -823
507 535 -767
558 709 789
22 479 -930
72 207 -865
605 684 543
832 27 38
830 502 -727
522 119 830
384 226 -964
393 774 -936
315 591 397
39 203 -662
252 29 -21
648 292 -607
653 764 834
284 710 709
228 677 346
831 824 372
605 518 -146
386 717 735
583 676 -134
116 267 -969
438 566 828
340 148 131
698 337 -308
111 730 -88
435 803 -436
401 668 714
278 645 300
620 431 869
459 269 736
435 381 771
71 310 44
12 462 -852
157 378 704
219 440 -288
741 507 -980
366 625 -936
99 3 868
570 748 842
596 73 996
73 349 -352
66 686 -933
974 801
11 164 -555
844 171 281
32 359 811
437 83 -849
829 69 -812
638 274 -277
752 506 940
235 766 962
529 774 -55
434 789 -90
450 911 131
619 915 -224
218 544 -533
208 175 -546
851 296 99
113 417 -126
57 889 -140
184 44 751
138 944 414
927 543 -567
155 125 -252
798 24 108
94 511 -609
622 881 74
642 580 -785
559 374 -8
808 835 422
271 341 -188
243 823 -33
113 440 -68
696 216 482
400 295 -440
284 330 830
875 365 794
650 540 -823
524 946 -678
249 43 457
455 204 -687
837 614 -545
267 471 -935
603 476 22
719 783 -103
852 925 -353
898 437 100
573 305 -791
549 575 -604
183 453 392
593 256 43
275 164 -476
513 787 -71
765 646 -446
49 705 428
1 550 -348
251 206 934
532 701 -657
20 25 -843
609 318 533
131 219 -470
550 783 -215
623 846 638
128 894 87
721 703 -454
243 589 -779
82 164 557
496 973 782
476 354 -218
884 107 -989
559 6 -154
835 181 -847
386 464 -867
625 40 389
271 79 789
445 502 -127
908 797 -586
708 367 -587
548 499 -512
278 437 -733
393 69 759
364 99 -537
647 166 -790
965 459 151
299 368 416
325 307 -75
626 972 536
487 38 -504
488 138 651
289 521 -850
718 36 -352
422 877 10
685 170 -236
785 144 641
224 743 -969
905 601 23
903 524 -534
629 328 -346
77 802 -260
592 272 489
530 11 788
897 191 306
145 655 -843
969 168 -200
208 732 -902
643 246 -863
774 532 664
739 145 878
718 965 -178
148 98 741
583 850 -391
502 434 -181
81 695 650
362 789 -390
827 691 150
929 293 448
763 613 966
198 43 -636
58 880 630
210 303 991
176 834 -600
529 680 -550
704 722 146
690 473 -874
912 535 -153
490 180 -607
582 299 367
883 502 -519
70 777 -616
326 347 967
56 605 824
360 260 453
298 560 -159
592 883 234
751 826 880
610 408 -353
420 375 -390
526 797 -79
922 245 -263
451 16 423
121 164 -232
488 95 130
931 206 688
597 156 -110
883 423 136
672 246 -8
31 270 -13
491 485 332
245 194 705
608 220 623
7 240 661
544 958 -739
263 9 885
680 816 779
789 93 -930
371 550 138
349 921 -940
540 19 900
53 761 -500
385 794 -858
839 628 -205
308 783 536
206 618 270
116 323 -719
652 796 -907
743 712 437
563 248 -128
519 213 -546
603 386 58
800 717 -557
213 612 541
961 385 101
228 829 -839
192 272 13
48 582 -212
143 668 -484
523 444 -65
608 281 309
743 593 900
369 199 -510
649 65 193
7 125 -581
526 138 -529
608 449 652
649 760 273
250 33 -920
225 496 -286
785 223 -372
920 93 698
7 311 -720
311 375 -633
330 852 980
535 931 -676
358 494 -37
248 459 -831
88 475 360
445 62 853
882 486 -572
198 71 -842
395 437 137
234 420 392
583 455 -377
178 921 -964
695 70 27
585 622 212
691 430 -360
617 91 -694
655 726 -512
557 333 -378
635 825 -383
318 261 -68
481 185 -482
547 896 150
729 286 193
731 642 990
37 438 156
522 813 362
92 301 391
351 321 -293
211 796 99
586 468 -745
97 406 -776
880 145 -358
559 725 -557
433 856 228
67 261 846
539 556 464
862 183 -765
353 683 563
382 500 -780
366 652 416
247 676 -911
146 248 87
851 238 -928
104 838 -577
666 766 22
587 534 150
402 400 -882
11 548 -745
351 396 -671
846 268 -525
602 538 -466
837 661 752
74 945 72
738 287 -721
742 381 774
236 851 -116
354 877 -107
42 639 498
552 252 -718
334 415 118
753 473 -562
23 334 543
57 53 577
46 559 871
391 581 -427
524 490 -340
230 891 182
428 562 280
810 623 -362
64 149 953
914 132 130
435 649 -332
769 361 366
918 833 -905
771 89 -909
430 579 -222
641 112 -154
649 919 93
322 798 539
650 523 -878
788 242 349
235 383 -486
754 360 -185
227 363 985
165 666 -87
932 408 544
729 76 -148
668 769 518
456 604 -180
949 199 -598
856 378 963
789 459 -963
322 736 501
698 600 -654
833 560 -428
302 836 608
218 79 -421
690 708 -223
332 521 219
1 5 56
8 815 658
717 625 380
425 702 -892
798 703 499
77 139 -617
785 287 792
95 686 -460
433 59 -550
869 970 -369
117 927 -810
96 768 -767
219 621 -216
640 696 -411
477 669 -287
572 191 231
683 644 -321
873 305 -585
294 94 -805
367 957 876
514 638 682
658 244 597
802 328 662
660 610 -28
54 568 -599
21 292 -446
172 932 618
605 178 -514
514 540 193
705 711 521
956 110 -595
8 151 -725
537 88 -472
318 250 -114
388 883 -577
629 917 674
926 321 -314
945 199 431
209 184 571
870 233 236
671 948 597
902 839 255
936 305 -936
47 625 58
151 67 -307
177 134 -778
627 5 640
587 817 -895
324 240 970
167 896 -827
94 191 -228
635 662 25
907 344 -834
605 509 875
23 916 -55
64 341 -47
173 29 677
468 645 265
481 798 -349
882 555 922
623 690 -68
348 919 -581
347 691 690
225 56 438
267 712 618
288 453 -340
642 34 -176
38 405 -836
923 868 -219
28 579 -134
30 496 -494
186 561 791
648 36 46
51 961 843
524 64 848
457 367 -455
343 317 415
860 968 -864
793 722 591
40 236 342
759 960 -453
339 935 -761
156 557 247
356 614 63
122 873 419
767 594 -358
398 529 -456
137 827 326
113 403 -205
659 690 -693
492 952 7
581 879 653
843 681 830
525 119 216
9 682 764
474 116 458
935 342 504
180 869 800
258 93 -987
348 506 -901
478 76 60
317 619 -893
82 365 -666
125 464 -843
853 964 -520
769 621 181
137 575 -843
455 485 340
963 593 -265
752 763 458
163 160 939
668 259 -402
489 184 -107
760 130 -451
305 60 -139
410 834 59
295 506 502
292 347 -379
639 734 776
556 782 -735
546 318 462
28 493 -335
458 95 -297
679 963 -336
941 390 -324
774 170 660
104 180 692
596 916 353
235 16 897
550 373 -316
194 271 134
659 726 -359
180 449 647
301 130 998
609 153 836
412 174 599
442 327 -851
133 128 749
503 727 267
590 906 142
636 125 364
6 50 -787
403 781 659
150 386 -276
729 246 -210
919 732 961
949 692 -599
595 151 796
71 137 -77
514 168 683
740 152 302
757 12 -362
95 407 619
393 73 -970
470 574 -921
699 220 447
911 76 888
167 106 -975
794 829 -842
82 161 -124
198 962 -390
154 109 -125
176 48 967
96 272 -413
759 843 -369
390 676 460
521 460 -566
131 399 662
90 621 -627
539 424 332
971 367 996
451 716 753
244 258 613
959 219 680
228 522 782
508 374 -968
423 890 766
458 583 223
834 58 -818
626 100 173
723 833 -625
231 229 354
520 94 -649
732 83 -75
957 801 -371
411 568 126
591 872 464
784 413 887
82 416 -457
852 425 -403
485 719 -744
285 656 792
371 19 -600
892 161 -164
814 606 -292
531 848 -332
868 508 452
68 897 156
915 937 536
634 215 194
874 254 703
59 972 -684
234 744 685
581 1 -981
28 803 34
148 721 -100
480 793 957
505 538 -118
661 710 0
448 899 18
491 31 227
250 549 -270
728 114 188
366 784 -255
354 477 -907
382 89 -122
334 362 -924
732 60 816
225 915 506
346 529 691
31 209 816
840 26 -184
54 555 207
604 324 512
933 502 21
53 378 -829
453 27 410
203 623 -982
392 973 -776
218 166 918
456 734 -248
787 309 921
270 759 73
446 71 420
563 490 365
777 199 -659
270 670 -370
545 794 49
662 145 -416
403 587 216
9 148 -124
732 442 295
312 671 318
456 913 -946
270 278 -647
430 558 106
313 89 -927
406 973 448
14 719 -879
870 652 -354
533 618 -587
168 27 -16
355 711 465
26 873 6
612 436 -722
440 609 -628
371 66 -271
400 199 191
116 83 -231
607 37 -311
581 352 221
907 942 -881
921 172 719
19 951 -28
556 449 -669
95 857 -263
473 591 953
95 444 845
567 939 -487
452 829 -133
356 650 412
781 634 -185
731 242 647
918 923 -2
463 209 -748
619 355 -88
844 119 284
937 330 -36
496 772 -224
577 266 -846
939 806 279
620 359 -698
495 630 371
844 924 -903
735 458 -882
615 875 -392
620 691 77
367 669 838
875 48 -864
411 5 980
94 167 962
270 16 -43
206 612 -9
727 819 -899
487 926 -43
894 296 727
677 55 -259
725 896 -646
800 99 256
638 126 987
695 459 66
373 422 62
221 858 -571
66 803 -281
746 221 391
491 245 240
520 642 496
513 969 -290
646 935 306
77 842 648
464 101 719
803 239 384
138 274 -88
437 629 179
186 9 -841
310 669 -920
367 545 -903
413 489 -755
64 634 366
734 787 -485
639 564 -46
74 192 -676
20 50 -843
473 202 -695
14 451 312
931 760 46
305 585 -635
911 518 -64
178 332 486
435 100 551
320 166 -110
972 609 202
136 153 684
215 249 812
816 357 -302
252 486 -468
267 802 -325
167 817 -319
201 446 -979
422 651 -473
214 780 962
343 143 989
358 595 567
955 803 952
974 225 -748
431 719 429
82 960 998
886 732 -281
264 599 201
477 898 272
861 839 782
303 908 -946
948 313 -969
620 738 -668
13 203 479
658 756 88
649 81 268
153 889 -405
465 840 -785
565 892 728
68 603 -439
768 246 697
834 481 -894
862 865 -957
303 746 945
595 300 -418
647 970 -33
772 114 -85
389 476 281
179 773 105
683 298 -100
862 81 -609
742 19 981
117 893 -678
492 809 133
755 743 -770
189 681 967
150 569 77
159 602 -256
918 49 741
40 578 743
58 105 257
588 892 -58
662 212 -499
895 770 131
257 893 -316
334 805 -209
598 553 -766
343 511 20
412 641 -780
397 724 -450
127 529 -768
778 760 626
244 676 41
486 376 -998
884 554 -718
853 963 -755
714 328 -31
313 347 -540
155 801 186
922 371 863
634 681 748
216 599 152
771 107 -852
220 798 -992
254 615 624
800 2 -484
200 834 -637
42 789 386
631 893 426
120 753 -116
646 658 -376
291 373 773
870 86 521
527 265 274
471 624 9
896 626 21
316 595 -195
285 239 401
383 260 -232
666 797 901
814 506 -799
102 180 -234
46 436 -965
693 776 -553
493 329 223
510 718 -317
387 369 684
35 973 806
613 401 697
936 451 -874
739 568 345
874 278 612
925 428 -236
219 961 -694
138 54 187
152 715 273
327 412 977
709 891 -668
706 539 -143
950 160 771
936 131 500
823 775 244
474 193 530
872 593 -510
749 552 -954
190 424 -782
509 206 822
459 160 -861
133 344 -964
21 599 -773
689 617 1000
883 7 -752
578 312 -266
218 641 -7
626 705 -697
176 168 514
929 627 421
253 7 -272
678 836 961
84 591 -263
690 879 511
269 486 645
304 936 -645
504 546 170
38 213 -916
522 223 463
271 181 -47
663 645 132
247 875 -405
156 880 -874
913 279 592
334 864 -88
402 223 799
680 930 276
867 779 -470
768 519 367
710 730 -39
307 956 108
583 704 -152
123 941 584
138 794 -180
955 310 992
647 210 -147
311 8 -421
205 250 524
112 4 -604
343 604 -634
552 409 -340
785 261 -858
667 72 -247
296 63 -978
447 798 -263
151 25 -21
596 708 552
780 686 -90
825 192 83
47 520 452
280 400 889
667 904 516
754 259 -505
136 226 664
132 299 169
751 226 987
518 170 252
11 434 235
198 830 908
325 347 212
813 591 -513
48 285 -678
78 239 25
15 334 336
420 888 -364
317 443 -418
915 941
303 721 -988
247 643 -957
430 721 814
334 678 876
438 228 107
508 556 592
50 865 -619
322 584 -823
39 68 735
211 393 -46
4 878 474
361 293 303
256 723 754
326 399 75
173 885 543
853 376 765
56 457 -45
165 811 521
194 631 273
155 173 -243
631 650 -838
216 717 -311
495 31 193
268 437 519
122 724 -745
242 20 -323
875 877 -968
60 111 603
118 438 924
379 151 945
397 419 570
841 726 -564
552 208 -156
75 211 722
694 740 546
505 78 322
891 568 -541
126 679 754
818 898 -688
136 360 -818
915 607 -381
345 318 624
475 369 788
248 421 -898
610 145 -159
29 248 608
415 2 539
432 248 -422
375 547 858
237 518 -682
689 274 301
277 855 37
497 127 -126
855 854 351
300 529 -335
394 140 941
641 683 879
730 275 298
757 285 477
219 401 -620
304 737 -62
766 276 155
229 252 -281
811 35 -771
281 851 -707
140 778 711
315 560 -360
811 664 -365
843 594 -85
92 647 229
869 889 -117
78 690 -357
60 532 -903
506 83 156
650 220 -490
275 610 170
803 124 264
81 607 145
31 710 -5
702 304 -575
33 149 -767
560 696 318
610 41 73
838 654 -331
341 471 507
769 182 17
23 24 36
888 730 167
452 572 329
320 453 13
893 759 -595
752 413 219
530 224 619
375 599 -44
888 441 -509
870 129 -13
194 456 704
334 446 -249
774 29 894
526 165 -951
95 637 916
442 582 37
791 663 -194
69 265 -792
423 28 -724
29 656 -156
872 688 718
789 527 751
914 881 241
831 106 714
399 19 -136
862 617 766
66 289 341
675 464 -201
419 46 -350
74 545 -721
733 562 -362
207 325 -578
360 408 -897
632 525 647
583 252 313
207 912 275
320 848 411
182 587 225
461 856 380
616 249 808
346 87 88
733 677 -513
180 536 -545
54 717 -365
276 490 932
363 626 -828
647 298 -790
250 614 94
254 209 346
165 734 519
512 318 179
602 887 -979
97 679 -288
780 620 -467
316 496 514
449 643 -873
433 214 -495
50 254 235
22 729 49
807 841 -343
382 734 293
746 584 555
564 787 731
363 486 -70
242 198 55
529 641 -210
586 903 -893
909 50 148
359 232 -558
133 732 895
796 658 -303
457 276 692
478 472 312
103 507 -501
66 247 -748
695 913 -445
691 167 547
900 195 -181
241 826 -949
647 491 960
213 603 151
688 102 -436
588 214 918
715 39 -149
575 784 -352
782 844 -362
191 330 -564
8 192 -148
501 590 -600
727 461 570
300 656 151
388 864 -775
877 76 243
298 315 -908
391 578 -320
242 195 449
158 368 -239
842 829 -129
398 172 -287
92 359 -400
205 497 475
472 223 -134
85 454 -398
432 399 -577
770 614 617
187 721 -910
331 133 913
492 848 -790
401 610 606
619 319 462
914 362 -552
356 18 -68
631 722 889
823 662 -252
520 109 -88
852 125 866
99 455 -540
915 103 653
454 150 -253
853 259 -335
435 327 780
567 802 -967
676 200 -418
417 732 727
331 678 -185
490 500 588
688 911 -145
864 235 274
544 712 330
471 363 292
849 264 456
96 765 -662
121 728 306
646 232 -971
333 301 772
91 517 889
675 376 -345
643 749 958
455 89 -827
546 74 37
183 295 724
364 679 49
834 866 393
212 38 81
788 238 -642
423 912 -647
481 566 -253
521 162 -316
866 215 -196
411 299 250
300 360 -863
877 660 -413
849 12 874
189 771 -927
391 639 -935
168 736 -256
640 434 351
534 573 107
418 300 652
3 531 -911
405 377 267
459 137 917
282 818 -627
678 133 -650
748 392 76
351 402 -16
566 194 -54
494 775 -768
586 400 -827
481 363 744
266 379 -599
559 220 -21
795 307 -737
332 97 -333
432 422 886
577 582 142
641 216 872
234 291 -892
475 650 -612
772 128 -823
91 199 -676
629 239 -680
840 522 532
897 341 6
550 339 346
125 76 267
638 900 962
649 216 -348
233 182 -8
614 564 -879
818 36 -138
502 204 -733
316 522 -72
858 892 813
871 484 -427
277 815 -864
304 294 273
774 846 681
532 518 -432
431 726 -567
196 249 730
191 302 -393
576 97 378
619 200 847
414 812 379
542 431 -353
66 382 -700
509 792 15
870 517 153
859 741 -697
697 243 -578
405 810 -796
303 783 790
362 155 200
780 914 -312
615 541 -399
679 54 221
66 560 130
733 454 -645
837 218 -54
176 777 -832
345 853 407
217 331 139
168 538 906
47 903 -567
727 714 254
357 672 7
319 612 -244
14 350 -216
534 520 -437
720 242 -722
164 158 -108
450 183 -915
378 869 755
555 33 934
285 467 768
524 903 -19
203 212 -993
866 192 743
445 784 -673
407 747 -67
168 54 -613
360 512 169
897 362 -144
532 780 434
693 31 468
297 394 400
677 707 833
430 680 -57
743 65 -329
188 447 -323
637 447 -709
348 571 326
763 203 -620
164 428 -140
497 529 -397
243 461 922
807 146 867
490 141 -289
642 85 -1000
293 797 903
357 340 -226
44 695 -181
404 412 728
545 492 768
763 645 182
303 354 427
2 658 924
563 431 947
367 278 -362
344 700 -639
338 609 318
641 105 438
524 187 744
126 238 -985
132 740 -612
732 373 302
127 552 92
855 772 227
841 785 -968
142 737 210
778 601 -503
370 784 -583
43 77 880
861 777 718
44 866 -217
530 44 540
680 214 -140
388 51 -728
145 248 551
418 441 -987
743 391 824
777 707 -691
258 291 -715
470 224 -466
55 80 152
235 585 -509
874 902 -75
149 631 -962
659 205 304
744 208 -60
409 73 134
178 93 -372
180 140 -451
92 16 -622
871 793 -226
590 902 -75
764 252 501
66 136 -766
47 803 955
220 574 -576
775 241 634
365 326 -306
567 18 -102
406 435 -477
193 174 918
570 213 859
689 381 114
180 493 301
229 333 -13
618 793 -273
411 251 350
553 698 302
182 842 -30
351 443 221
633 327 253
775 540 693
600 556 807
14 263 -610
693 149 -32
363 821 -131
718 628 945
60 537 239
246 266 781
771 614 -705
633 861 619
410 24 878
738 216 570
567 750 374
541 904 -808
329 893 -223
253 614 294
876 566 97
623 96 283
904 36 -603
218 471 733
20 675 884
797 112 931
868 485 112
405 427 -396
523 55 232
378 517 337
900 339 807
591 299 917
714 118 -752
618 646 274
677 571 678
697 299 119
92 120 -705
865 338 571
312 827 -53
618 810 -732
372 385 269
838 411 101
167 271 -72
191 16 587
803 440 -850
531 491 -567
562 800 54
326 46 721
828 839 595
141 13 469
361 119 413
413 184 -646
196 208 976
497 860 825
771 88 -955
397 405 13
160 408 -524
44 526 216
225 528 -275
732 127 572
277 522 -33
892 246 -927
153 890 958
471 47 972
30 852 -830
80 204 -673
47 70 -383
753 204 808
27 739 129
210 402 518
623 227 -511
347 635 273
716 510 -636
780 274 542
406 549 -241
479 706 430
607 627 326
277 264 302
250 850 -780
900 796 -967
682 902 -221
89 102 167
766 72 675
738 530 437
507 844 -564
584 58 -62
687 226 720
383 453 -218
138 665 -661
657 843 19
105 488 -677
892 235 -896
697 834 -428
660 518 -854
111 64 666
638 462 503
215 869 -444
263 36 -698
712 452 -677
759 523 794
311 573 249
52 620 -193
787 33 507
60 333 946
131 241 -696
379 249 -290
413 689 -676
625 225 257
665 572 337
641 883 92
134 837 -786
352 344 346
485 320 -971
225 6 150
870 758 480
364 147 650
21 67 902
368 725 278
234 433 -817
445 458 -485
872 588 995
663 525 -473
344 789 91
314 375 -567
522 117 -210
692 307 940
55 902 859
909 535 796
718 548 -984
157 898 -438
431 89 -631
126 309 655
45 714 475
254 642 695
279 689 724
842 334 -318
864 44 502
448 662 126
280 11 624
528 650 -722
339 369 989
178 231 -719
563 564 532
468 179 -772
716 807 -702
92 539 144
889 776 -169
761 208 -897
634 876 -53
561 368 659
828 567 -355
641 425 -897
511 234 -603
736 657 -837
783 498 -258
53 613 -582
124 432 32
334 297 -605
245 442 -110
494 795 -291
518 150 759
574 910 648
510 281 -608
768 261 781
187 279 754
637 307 -583
290 100 -176
154 436 -85
538 613 595
717 694 -480
793 250 -25
594 852 -540
231 880 -632
364 633 -602
727 873 313
451 608 693
760 865 42
334 635 -610
651 888 -99
344 850 780
887 548 -445
90 41 439
687 132 327
276 344 -265
510 153 -887
413 531 800
666 623 798
905 724 189
507 703 807
315 237 -962
864 642 -962
180 596 -703
571 814 867
121 189 -964
885 518 832
466 205 -405
710 648 -465
250 384 -396
774 481 -640
160 208 383
690 444 -731
799 431 -94
910 727 884
867 434 -569
749 663 333
136 267 631
605 771 -78
697 501 -795
596 426 618
699 167 -87
173 868 281
656 6 907
265 328 -41
506 811 517
365 218 777
112 292 122
281 180 526
28 354 -606
6 249 703
655 885 964
625 290 282
333 12 549
765 385 787
201 911 14
119 565 788
9 559 -144
436 677 -703
118 420 978
315 751 -927
732 589 -791
581 568 566
238 257 -601
866 133 -128
900 628 295
191 172 478
768 214 -384
353 209 699
40 304 998
824 515 -699
300 93 -413
382 485 -587
607 9 -854
95 363 171
467 391 -408
320 776 -709
375 335 -966
305 656 -328
728 639 -9
49 412 678
440 192 -440
846 812 1000
829 82 191
547 619 697
780 384 656
31 623 -293
401 263 -446
161 283 -152
551 685 817
217 229 -752
9 85 895
664 696 191
402 540 -724
636 272 507
424 141 459
737 180 -670
13 358 129
723 654 -8
914 298 -491
827 602 760
553 149 -865
398 300 92
327 794 745
733 210 -655
860 646 123
724 893 -175
539 419 51
320 568 376
645 578 72
407 319 -617
636 69 -944
48 77 -731
752 32 828
436 387 964
451 339 -138
389 605 764
138 21 -18
329 439 -352
146 745 455
549 268 274
471 274 -651
256 64 -178
876 514 -525
627 287 -831
806 813 741
876 561 973
529 569 -807
484 880 -816
481 19 81
671 266 -598
7 522 -12
652 78 -120
398 286 -405
529 896 861
99 759 329
49 787 804
586 656 799
778 866 -350
775 420 432
355 193 162
858 316 -67
703 462 -435
199 476 -274
729 232 -202
208 804 -496
2 39 400
431 7 -182
682 270 590
345 430 -933
230 491 -635
788 573 319
653 800 885
68 362 336
413 418 808
91 773 -496
6 897 -8
162 20 57
170 609 -95
237 768 923
605 664 165
834 263 -348
455 276 30
660 548 473
563 39 -530
570 412 -98
472 450 404
668 175 -186
120 549 342
396 632 298
260 531 -314
314 759 -372
620 29 51
844 79 212
454 280 -434
623 817 -427
468 833 -912
717 689 -310
512 31 282
579 586 665
26 116 491
912 902 299
229 726 414
500 324 -19
148 18 -745
762 311 -976
871 360 -890
499 471 449
759 26 -76
716 339 41
736 686 779
738 462 915
216 189 671
844 245 768
3 261 716
569 135 -274
15 391 453
50 890 35
417 849 -914
281 424 -177
86 237 -992
90 124 -487
850 834 -698
372 544 513
536 888 -19
136 6 -539
837 11 695
89 130 -765
758 110 -405
759 236 -778
418 26 -162
764 769 -389
730 739 517
766 893 -234
526 531 -915
878 548 -882
441 415 843
261 156 959
805 169 913
190 874 833
708 749 -619
152 502 497
551 731 523
547 705 -291
441 224 629
399 174 644
335 705 319
406 846 336
608 412 -971
888 303 566
683 158 -619
629 537 160
582 258 -651
327 388 -863
752 143 -559
829 4 767
159 885 700
809 614 226
505 622 513
600 770 943
43 603 88
368 689 -178
704 534 -55
610 841 -10
499 887 -905
508 145 876
733 468 93
545 158 249
229 570 -88
643 753 -173
667 142 677
26 792 364
862 512 220
411 304 497
807 338 46
203 244 -694
269 783 -685
220 3 -739
722 204 -832
573 22 -504
411 891 527
407 274 427
635 718 -3
459 37 -392
186 393 966
726 83 -281
14 132 744
209 126 -406
267 62 607
407 551 835
84 17 661
105 118 892
815 679 -612
